,OneLiner,VariableExtension,AbnormalSize,Obfuscation,Entropy,PositiveContext,ScriptLogging,FunctionBody,License,Downloader,StartsProcess,ScriptExecution,Crypto,Enumeration,HiddenWindow,CustomWebFields,Persistence,Registry,Sleeps,SysInternals,Compression,UninstallsApps,ByteUsage,NegativeContext,KnownMalware,CodeInjection,DNSC2,AppLockerBypass,AMSIBypass,EmbeddedFile,ClearLogs,DisabledProtections,ScreenScraping,Result
mal_5.ps1,1,0,0,0,1.57239,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_50.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_500.ps1,1,0,0,CharFrequency,1.38652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_501.ps1,1,0,0,CharFrequency,1.38689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_502.ps1,1,0,0,0,1.56987,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_503.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_504.ps1,1,0,0,CharFrequency,1.39471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_505.ps1,1,0,0,CharFrequency,1.41536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_506.ps1,1,0,0,dominant,1.78791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_507.ps1,1,0,0,CharFrequency,1.38791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_508.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_509.ps1,1,0,0,CharFrequency,1.36097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_51.ps1,1,0,0,CharFrequency,1.37633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_510.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_511.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_512.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_513.ps1,1,0,0,0,1.54785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_514.ps1,1,0,0,CharFrequency,1.39713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_515.ps1,1,0,0,CharFrequency,1.40691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_516.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_517.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_518.ps1,1,0,0,CharFrequency,1.38785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_519.ps1,1,0,0,CharFrequency,1.4627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_52.ps1,1,0,0,CharFrequency,1.38667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_520.ps1,1,0,0,CharFrequency,1.38125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_521.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_522.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_523.ps1,1,0,0,CharFrequency,1.3966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_524.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_525.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_526.ps1,1,0,0,0,1.42236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_527.ps1,1,0,0,0,1.54129,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_528.ps1,1,0,0,CharFrequency,1.39985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_529.ps1,1,0,0,dominant,1.78396,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_53.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_530.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_531.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_532.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_533.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_534.ps1,1,0,0,0,1.56113,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_535.ps1,1,0,0,CharFrequency,1.40066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_536.ps1,1,0,0,0,1.49642,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_537.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_538.ps1,1,0,0,CharFrequency,1.38778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_539.ps1,1,0,0,CharFrequency,1.38761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_54.ps1,1,0,0,CharFrequency,1.40175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_540.ps1,1,0,0,CharFrequency,1.38687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_541.ps1,1,0,0,dominant,1.77517,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_542.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_543.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_544.ps1,1,0,0,dominant,1.79242,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_545.ps1,1,0,0,CharFrequency,1.40335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_546.ps1,1,0,0,0,1.41698,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_547.ps1,1,0,0,0,1.83768,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,PowerfunReverse,1,0,0,0,0,0,0,0,1
mal_548.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_549.ps1,1,0,0,CharFrequency,1.38139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_55.ps1,1,0,0,CharFrequency,1.39942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_550.ps1,1,0,0,CharFrequency,1.38785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_551.ps1,1,0,0,CharFrequency,1.38651,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_552.ps1,1,0,0,CharFrequency,1.38765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_553.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_554.ps1,1,0,0,dominant,1.77801,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_555.ps1,1,0,0,CharFrequency,1.40856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_556.ps1,1,0,0,0,1.69753,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_557.ps1,1,0,0,CharFrequency,1.41996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_558.ps1,1,0,0,CharFrequency,1.38689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_559.ps1,1,0,0,CharFrequency,1.46071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_56.ps1,1,0,0,CharFrequency,1.38061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_560.ps1,1,0,0,CharFrequency,1.41061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_561.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_562.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_563.ps1,1,0,0,CharFrequency,1.38691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_564.ps1,1,0,0,CharFrequency,1.40175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_565.ps1,1,0,0,0,1.57337,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_566.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_567.ps1,1,0,0,CharFrequency,1.38728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_568.ps1,1,0,0,CharFrequency,1.42937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_569.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_57.ps1,1,0,0,CharFrequency,1.38139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_570.ps1,1,0,0,CharFrequency,1.39431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_571.ps1,1,0,0,CharFrequency,1.38667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_572.ps1,1,0,0,dominant,1.77227,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_573.ps1,1,0,0,CharFrequency,1.39894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_574.ps1,1,0,0,CharFrequency,1.40724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_575.ps1,1,0,0,CharFrequency,1.45034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_576.ps1,1,0,0,CharFrequency,1.41302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_577.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_578.ps1,1,0,0,CharFrequency,1.4674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_579.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_58.ps1,1,0,0,CharFrequency,1.38668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_580.ps1,1,0,0,CharFrequency,1.38759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_581.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_582.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_583.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_584.ps1,1,0,0,0,1.57568,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_585.ps1,1,0,0,0,1.5769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_586.ps1,1,0,0,CharFrequency,1.38687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_587.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_588.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_589.ps1,1,0,0,CharFrequency,1.38667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_59.ps1,1,0,0,0,1.48819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_590.ps1,1,0,0,0,1.49663,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_591.ps1,1,0,0,CharFrequency,1.39713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_592.ps1,1,0,0,CharFrequency,1.38654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_593.ps1,1,0,0,CharFrequency,1.40994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_594.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_595.ps1,1,0,0,CharFrequency,1.38755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_596.ps1,1,0,0,CharFrequency,1.38814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_597.ps1,1,0,0,CharFrequency,1.38566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_598.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_599.ps1,1,0,0,CharFrequency,1.38649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_6.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_60.ps1,1,0,0,CharFrequency,1.36028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_600.ps1,1,0,0,CharFrequency,1.38733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_601.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_602.ps1,1,0,0,0,1.52949,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_603.ps1,1,0,0,0,1.53648,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_604.ps1,1,0,0,CharFrequency,1.38687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_605.ps1,1,0,0,0,1.5657,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_606.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_607.ps1,1,0,0,CharFrequency,1.39203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_608.ps1,1,0,0,CharFrequency,1.38748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_609.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_61.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_610.ps1,1,0,0,CharFrequency,1.38192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_611.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_612.ps1,1,0,0,CharFrequency,1.38786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_613.ps1,1,0,0,CharFrequency,1.39304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_614.ps1,1,0,0,CharFrequency,1.39904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_615.ps1,1,0,0,0,1.48448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_616.ps1,1,0,0,CharFrequency,1.39947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_617.ps1,1,0,0,CharFrequency,1.38751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_618.ps1,1,0,0,CharFrequency,1.39518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_619.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_62.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_620.ps1,1,0,0,0,1.56113,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
mal_621.ps1,1,0,0,dominant,1.77213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,1,0,0,0,0,1
mal_622.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_623.ps1,1,0,0,dominant,1.78791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PowerShellEmpire,0,0,0,0,0,0,0,0,1
mal_624.ps1,1,0,0,0,1.57056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_625.ps1,1,0,0,CharFrequency,1.39638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_626.ps1,1,0,0,0,1.57748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_627.ps1,1,0,0,CharFrequency,1.33804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_628.ps1,1,0,0,CharFrequency,1.38728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_629.ps1,1,0,0,0,1.50705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_63.ps1,1,0,0,0,1.37895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_630.ps1,1,0,0,CharFrequency,1.41316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MagicUnicorn,1,0,0,0,0,0,0,0,1
mal_631.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_632.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_633.ps1,1,0,0,CharFrequency,1.38751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_634.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_635.ps1,1,0,0,CharFrequency,1.4012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_636.ps1,1,0,0,CharFrequency,1.3956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SET,1,0,0,0,0,0,0,0,1
mal_637.ps1,1,0,0,CharFrequency,1.38666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ShellcodeInjector,1,0,0,0,0,0,0,0,1
mal_638.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_639.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_64.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_640.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mal_641.ps1,1,0,0,0,1.57313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
